background,background_group,kind,output_v3,snr_db,source_clean,source_group,split
,,clean,output_v4/train/drone/clean_klemenflerin-drone-fly-397287_0010000_0247920_seg_025_0090000_0094000.wav,,output_v4/clean_drone_segments/klemenflerin-drone-fly-397287_0010000_0247920_seg_025_0090000_0094000.wav,klemenflerin-drone-fly-397287_0010000_0247920,train
output_v4/background_pool/drilling_fold3_103199_9.wav,drilling_drilling,augmented,output_v4/train/drone/aug_klemenflerin-drone-fly-397287_0010000_0247920_seg_025_0090000_0094000_00_drilling_fold3_103199_9.wav,-3.189,output_v4/clean_drone_segments/klemenflerin-drone-fly-397287_0010000_0247920_seg_025_0090000_0094000.wav,klemenflerin-drone-fly-397287_0010000_0247920,train
output_v4/background_pool/engine_idling_fold2_201652_3.wav,engine_idling_engine,augmented,output_v4/train/drone/aug_klemenflerin-drone-fly-397287_0010000_0247920_seg_025_0090000_0094000_01_engine_idling_fold2_201652_3.wav,11.131,output_v4/clean_drone_segments/klemenflerin-drone-fly-397287_0010000_0247920_seg_025_0090000_0094000.wav,klemenflerin-drone-fly-397287_0010000_0247920,train
output_v4/background_pool/jackhammer_fold9_105029_14.wav,jackhammer_jackhammer,augmented,output_v4/train/drone/aug_klemenflerin-drone-fly-397287_0010000_0247920_seg_025_0090000_0094000_02_jackhammer_fold9_105029_14.wav,-1.816,output_v4/clean_drone_segments/klemenflerin-drone-fly-397287_0010000_0247920_seg_025_0090000_0094000.wav,klemenflerin-drone-fly-397287_0010000_0247920,train
output_v4/background_pool/drilling_fold6_58005_24.wav,drilling_drilling,augmented,output_v4/train/drone/aug_klemenflerin-drone-fly-397287_0010000_0247920_seg_025_0090000_0094000_03_drilling_fold6_58005_24.wav,9.718,output_v4/clean_drone_segments/klemenflerin-drone-fly-397287_0010000_0247920_seg_025_0090000_0094000.wav,klemenflerin-drone-fly-397287_0010000_0247920,train
,,clean,output_v4/train/drone/clean_klemenflerin-drone-fly-397287_0010000_0247920_seg_026_0093750_0097750.wav,,output_v4/clean_drone_segments/klemenflerin-drone-fly-397287_0010000_0247920_seg_026_0093750_0097750.wav,klemenflerin-drone-fly-397287_0010000_0247920,train
output_v4/background_pool/jackhammer_fold6_30206_12.wav,jackhammer_jackhammer,augmented,output_v4/train/drone/aug_klemenflerin-drone-fly-397287_0010000_0247920_seg_026_0093750_0097750_00_jackhammer_fold6_30206_12.wav,-0.365,output_v4/clean_drone_segments/klemenflerin-drone-fly-397287_0010000_0247920_seg_026_0093750_0097750.wav,klemenflerin-drone-fly-397287_0010000_0247920,train
output_v4/background_pool/engine_idling_fold7_194962_1.wav,engine_idling_engine,augmented,output_v4/train/drone/aug_klemenflerin-drone-fly-397287_0010000_0247920_seg_026_0093750_0097750_01_engine_idling_fold7_194962_1.wav,13.155,output_v4/clean_drone_segments/klemenflerin-drone-fly-397287_0010000_0247920_seg_026_0093750_0097750.wav,klemenflerin-drone-fly-397287_0010000_0247920,train
output_v4/background_pool/drilling_fold2_76086_17.wav,drilling_drilling,augmented,output_v4/train/drone/aug_klemenflerin-drone-fly-397287_0010000_0247920_seg_026_0093750_0097750_02_drilling_fold2_76086_17.wav,-4.202,output_v4/clean_drone_segments/klemenflerin-drone-fly-397287_0010000_0247920_seg_026_0093750_0097750.wav,klemenflerin-drone-fly-397287_0010000_0247920,train
output_v4/background_pool/drilling_fold5_180125_0.wav,drilling_drilling,augmented,output_v4/train/drone/aug_klemenflerin-drone-fly-397287_0010000_0247920_seg_026_0093750_0097750_03_drilling_fold5_180125_0.wav,11.593,output_v4/clean_drone_segments/klemenflerin-drone-fly-397287_0010000_0247920_seg_026_0093750_0097750.wav,klemenflerin-drone-fly-397287_0010000_0247920,train
,,clean,output_v4/train/drone/clean_klemenflerin-drone-fly-397287_0010000_0247920_seg_027_0097500_0101500.wav,,output_v4/clean_drone_segments/klemenflerin-drone-fly-397287_0010000_0247920_seg_027_0097500_0101500.wav,klemenflerin-drone-fly-397287_0010000_0247920,train
output_v4/background_pool/air_conditioner_fold9_79089_115.wav,air_conditioner_air,augmented,output_v4/train/drone/aug_klemenflerin-drone-fly-397287_0010000_0247920_seg_027_0097500_0101500_00_air_conditioner_fold9_79089_115.wav,2.533,output_v4/clean_drone_segments/klemenflerin-drone-fly-397287_0010000_0247920_seg_027_0097500_0101500.wav,klemenflerin-drone-fly-397287_0010000_0247920,train
output_v4/background_pool/siren_fold3_94636_3.wav,siren_siren,augmented,output_v4/train/drone/aug_klemenflerin-drone-fly-397287_0010000_0247920_seg_027_0097500_0101500_01_siren_fold3_94636_3.wav,13.145,output_v4/clean_drone_segments/klemenflerin-drone-fly-397287_0010000_0247920_seg_027_0097500_0101500.wav,klemenflerin-drone-fly-397287_0010000_0247920,train
output_v4/background_pool/drilling_fold5_205878_0.wav,drilling_drilling,augmented,output_v4/train/drone/aug_klemenflerin-drone-fly-397287_0010000_0247920_seg_027_0097500_0101500_02_drilling_fold5_205878_0.wav,10.853,output_v4/clean_drone_segments/klemenflerin-drone-fly-397287_0010000_0247920_seg_027_0097500_0101500.wav,klemenflerin-drone-fly-397287_0010000_0247920,train
output_v4/background_pool/air_conditioner_fold5_178686_2.wav,air_conditioner_air,augmented,output_v4/train/drone/aug_klemenflerin-drone-fly-397287_0010000_0247920_seg_027_0097500_0101500_03_air_conditioner_fold5_178686_2.wav,-1.688,output_v4/clean_drone_segments/klemenflerin-drone-fly-397287_0010000_0247920_seg_027_0097500_0101500.wav,klemenflerin-drone-fly-397287_0010000_0247920,train
,,clean,output_v4/train/drone/clean_klemenflerin-drone-fly-397287_0010000_0247920_seg_028_0101250_0105250.wav,,output_v4/clean_drone_segments/klemenflerin-drone-fly-397287_0010000_0247920_seg_028_0101250_0105250.wav,klemenflerin-drone-fly-397287_0010000_0247920,train
output_v4/background_pool/siren_fold2_102871_5.wav,siren_siren,augmented,output_v4/train/drone/aug_klemenflerin-drone-fly-397287_0010000_0247920_seg_028_0101250_0105250_00_siren_fold2_102871_5.wav,2.244,output_v4/clean_drone_segments/klemenflerin-drone-fly-397287_0010000_0247920_seg_028_0101250_0105250.wav,klemenflerin-drone-fly-397287_0010000_0247920,train
output_v4/background_pool/air_conditioner_fold9_101729_11.wav,air_conditioner_air,augmented,output_v4/train/drone/aug_klemenflerin-drone-fly-397287_0010000_0247920_seg_028_0101250_0105250_01_air_conditioner_fold9_101729_11.wav,1.604,output_v4/clean_drone_segments/klemenflerin-drone-fly-397287_0010000_0247920_seg_028_0101250_0105250.wav,klemenflerin-drone-fly-397287_0010000_0247920,train
output_v4/background_pool/drilling_fold10_99192_28.wav,drilling_drilling,augmented,output_v4/train/drone/aug_klemenflerin-drone-fly-397287_0010000_0247920_seg_028_0101250_0105250_02_drilling_fold10_99192_28.wav,7.945,output_v4/clean_drone_segments/klemenflerin-drone-fly-397287_0010000_0247920_seg_028_0101250_0105250.wav,klemenflerin-drone-fly-397287_0010000_0247920,train
output_v4/background_pool/air_conditioner_fold9_165454_8.wav,air_conditioner_air,augmented,output_v4/train/drone/aug_klemenflerin-drone-fly-397287_0010000_0247920_seg_028_0101250_0105250_03_air_conditioner_fold9_165454_8.wav,-1.777,output_v4/clean_drone_segments/klemenflerin-drone-fly-397287_0010000_0247920_seg_028_0101250_0105250.wav,klemenflerin-drone-fly-397287_0010000_0247920,train
,,clean,output_v4/train/drone/clean_klemenflerin-drone-fly-397287_0010000_0247920_seg_029_0105000_0109000.wav,,output_v4/clean_drone_segments/klemenflerin-drone-fly-397287_0010000_0247920_seg_029_0105000_0109000.wav,klemenflerin-drone-fly-397287_0010000_0247920,train
output_v4/background_pool/drilling_fold1_55020_13.wav,drilling_drilling,augmented,output_v4/train/drone/aug_klemenflerin-drone-fly-397287_0010000_0247920_seg_029_0105000_0109000_00_drilling_fold1_55020_13.wav,-1.673,output_v4/clean_drone_segments/klemenflerin-drone-fly-397287_0010000_0247920_seg_029_0105000_0109000.wav,klemenflerin-drone-fly-397287_0010000_0247920,train
output_v4/background_pool/air_conditioner_fold4_146709_44.wav,air_conditioner_air,augmented,output_v4/train/drone/aug_klemenflerin-drone-fly-397287_0010000_0247920_seg_029_0105000_0109000_01_air_conditioner_fold4_146709_44.wav,6.272,output_v4/clean_drone_segments/klemenflerin-drone-fly-397287_0010000_0247920_seg_029_0105000_0109000.wav,klemenflerin-drone-fly-397287_0010000_0247920,train
output_v4/background_pool/engine_idling_fold2_106015_20.wav,engine_idling_engine,augmented,output_v4/train/drone/aug_klemenflerin-drone-fly-397287_0010000_0247920_seg_029_0105000_0109000_02_engine_idling_fold2_106015_20.wav,7.131,output_v4/clean_drone_segments/klemenflerin-drone-fly-397287_0010000_0247920_seg_029_0105000_0109000.wav,klemenflerin-drone-fly-397287_0010000_0247920,train
output_v4/background_pool/drilling_fold7_71529_2.wav,drilling_drilling,augmented,output_v4/train/drone/aug_klemenflerin-drone-fly-397287_0010000_0247920_seg_029_0105000_0109000_03_drilling_fold7_71529_2.wav,7.017,output_v4/clean_drone_segments/klemenflerin-drone-fly-397287_0010000_0247920_seg_029_0105000_0109000.wav,klemenflerin-drone-fly-397287_0010000_0247920,train
,,clean,output_v4/train/drone/clean_klemenflerin-drone-fly-397287_0010000_0247920_seg_030_0108750_0112750.wav,,output_v4/clean_drone_segments/klemenflerin-drone-fly-397287_0010000_0247920_seg_030_0108750_0112750.wav,klemenflerin-drone-fly-397287_0010000_0247920,train
output_v4/background_pool/siren_fold10_74364_8.wav,siren_siren,augmented,output_v4/train/drone/aug_klemenflerin-drone-fly-397287_0010000_0247920_seg_030_0108750_0112750_00_siren_fold10_74364_8.wav,-1.646,output_v4/clean_drone_segments/klemenflerin-drone-fly-397287_0010000_0247920_seg_030_0108750_0112750.wav,klemenflerin-drone-fly-397287_0010000_0247920,train
output_v4/background_pool/air_conditioner_fold1_177621_35.wav,air_conditioner_air,augmented,output_v4/train/drone/aug_klemenflerin-drone-fly-397287_0010000_0247920_seg_030_0108750_0112750_01_air_conditioner_fold1_177621_35.wav,2.564,output_v4/clean_drone_segments/klemenflerin-drone-fly-397287_0010000_0247920_seg_030_0108750_0112750.wav,klemenflerin-drone-fly-397287_0010000_0247920,train
output_v4/background_pool/drilling_fold8_205610_0.wav,drilling_drilling,augmented,output_v4/train/drone/aug_klemenflerin-drone-fly-397287_0010000_0247920_seg_030_0108750_0112750_02_drilling_fold8_205610_0.wav,5.087,output_v4/clean_drone_segments/klemenflerin-drone-fly-397287_0010000_0247920_seg_030_0108750_0112750.wav,klemenflerin-drone-fly-397287_0010000_0247920,train
output_v4/background_pool/air_conditioner_fold5_178686_38.wav,air_conditioner_air,augmented,output_v4/train/drone/aug_klemenflerin-drone-fly-397287_0010000_0247920_seg_030_0108750_0112750_03_air_conditioner_fold5_178686_38.wav,13.032,output_v4/clean_drone_segments/klemenflerin-drone-fly-397287_0010000_0247920_seg_030_0108750_0112750.wav,klemenflerin-drone-fly-397287_0010000_0247920,train
,,clean,output_v4/train/drone/clean_klemenflerin-drone-fly-397287_0010000_0247920_seg_031_0112500_0116500.wav,,output_v4/clean_drone_segments/klemenflerin-drone-fly-397287_0010000_0247920_seg_031_0112500_0116500.wav,klemenflerin-drone-fly-397287_0010000_0247920,train
output_v4/background_pool/siren_fold1_118279_6.wav,siren_siren,augmented,output_v4/train/drone/aug_klemenflerin-drone-fly-397287_0010000_0247920_seg_031_0112500_0116500_00_siren_fold1_118279_6.wav,4.645,output_v4/clean_drone_segments/klemenflerin-drone-fly-397287_0010000_0247920_seg_031_0112500_0116500.wav,klemenflerin-drone-fly-397287_0010000_0247920,train
output_v4/background_pool/engine_idling_fold10_39847_0.wav,engine_idling_engine,augmented,output_v4/train/drone/aug_klemenflerin-drone-fly-397287_0010000_0247920_seg_031_0112500_0116500_01_engine_idling_fold10_39847_0.wav,10.497,output_v4/clean_drone_segments/klemenflerin-drone-fly-397287_0010000_0247920_seg_031_0112500_0116500.wav,klemenflerin-drone-fly-397287_0010000_0247920,train
output_v4/background_pool/siren_fold8_96657_2.wav,siren_siren,augmented,output_v4/train/drone/aug_klemenflerin-drone-fly-397287_0010000_0247920_seg_031_0112500_0116500_02_siren_fold8_96657_2.wav,8.953,output_v4/clean_drone_segments/klemenflerin-drone-fly-397287_0010000_0247920_seg_031_0112500_0116500.wav,klemenflerin-drone-fly-397287_0010000_0247920,train
output_v4/background_pool/drilling_fold7_71529_2.wav,drilling_drilling,augmented,output_v4/train/drone/aug_klemenflerin-drone-fly-397287_0010000_0247920_seg_031_0112500_0116500_03_drilling_fold7_71529_2.wav,6.781,output_v4/clean_drone_segments/klemenflerin-drone-fly-397287_0010000_0247920_seg_031_0112500_0116500.wav,klemenflerin-drone-fly-397287_0010000_0247920,train
,,clean,output_v4/train/drone/clean_klemenflerin-drone-fly-397287_0010000_0247920_seg_032_0116250_0120250.wav,,output_v4/clean_drone_segments/klemenflerin-drone-fly-397287_0010000_0247920_seg_032_0116250_0120250.wav,klemenflerin-drone-fly-397287_0010000_0247920,train
output_v4/background_pool/engine_idling_fold5_17578_7.wav,engine_idling_engine,augmented,output_v4/train/drone/aug_klemenflerin-drone-fly-397287_0010000_0247920_seg_032_0116250_0120250_00_engine_idling_fold5_17578_7.wav,4.543,output_v4/clean_drone_segments/klemenflerin-drone-fly-397287_0010000_0247920_seg_032_0116250_0120250.wav,klemenflerin-drone-fly-397287_0010000_0247920,train
output_v4/background_pool/air_conditioner_fold4_195969_22.wav,air_conditioner_air,augmented,output_v4/train/drone/aug_klemenflerin-drone-fly-397287_0010000_0247920_seg_032_0116250_0120250_01_air_conditioner_fold4_195969_22.wav,3.173,output_v4/clean_drone_segments/klemenflerin-drone-fly-397287_0010000_0247920_seg_032_0116250_0120250.wav,klemenflerin-drone-fly-397287_0010000_0247920,train
output_v4/background_pool/air_conditioner_fold5_178686_2.wav,air_conditioner_air,augmented,output_v4/train/drone/aug_klemenflerin-drone-fly-397287_0010000_0247920_seg_032_0116250_0120250_02_air_conditioner_fold5_178686_2.wav,-4.856,output_v4/clean_drone_segments/klemenflerin-drone-fly-397287_0010000_0247920_seg_032_0116250_0120250.wav,klemenflerin-drone-fly-397287_0010000_0247920,train
output_v4/background_pool/drilling_fold10_187863_5.wav,drilling_drilling,augmented,output_v4/train/drone/aug_klemenflerin-drone-fly-397287_0010000_0247920_seg_032_0116250_0120250_03_drilling_fold10_187863_5.wav,3.521,output_v4/clean_drone_segments/klemenflerin-drone-fly-397287_0010000_0247920_seg_032_0116250_0120250.wav,klemenflerin-drone-fly-397287_0010000_0247920,train
,,clean,output_v4/train/drone/clean_klemenflerin-drone-fly-397287_0010000_0247920_seg_033_0120000_0124000.wav,,output_v4/clean_drone_segments/klemenflerin-drone-fly-397287_0010000_0247920_seg_033_0120000_0124000.wav,klemenflerin-drone-fly-397287_0010000_0247920,train
output_v4/background_pool/siren_fold1_159738_7.wav,siren_siren,augmented,output_v4/train/drone/aug_klemenflerin-drone-fly-397287_0010000_0247920_seg_033_0120000_0124000_00_siren_fold1_159738_7.wav,2.313,output_v4/clean_drone_segments/klemenflerin-drone-fly-397287_0010000_0247920_seg_033_0120000_0124000.wav,klemenflerin-drone-fly-397287_0010000_0247920,train
output_v4/background_pool/air_conditioner_fold9_101729_23.wav,air_conditioner_air,augmented,output_v4/train/drone/aug_klemenflerin-drone-fly-397287_0010000_0247920_seg_033_0120000_0124000_01_air_conditioner_fold9_101729_23.wav,10.676,output_v4/clean_drone_segments/klemenflerin-drone-fly-397287_0010000_0247920_seg_033_0120000_0124000.wav,klemenflerin-drone-fly-397287_0010000_0247920,train
output_v4/background_pool/siren_fold4_24347_82.wav,siren_siren,augmented,output_v4/train/drone/aug_klemenflerin-drone-fly-397287_0010000_0247920_seg_033_0120000_0124000_02_siren_fold4_24347_82.wav,14.77,output_v4/clean_drone_segments/klemenflerin-drone-fly-397287_0010000_0247920_seg_033_0120000_0124000.wav,klemenflerin-drone-fly-397287_0010000_0247920,train
output_v4/background_pool/air_conditioner_fold9_101729_23.wav,air_conditioner_air,augmented,output_v4/train/drone/aug_klemenflerin-drone-fly-397287_0010000_0247920_seg_033_0120000_0124000_03_air_conditioner_fold9_101729_23.wav,8.186,output_v4/clean_drone_segments/klemenflerin-drone-fly-397287_0010000_0247920_seg_033_0120000_0124000.wav,klemenflerin-drone-fly-397287_0010000_0247920,train
,,clean,output_v4/train/drone/clean_klemenflerin-drone-fly-397287_0010000_0247920_seg_034_0123750_0127750.wav,,output_v4/clean_drone_segments/klemenflerin-drone-fly-397287_0010000_0247920_seg_034_0123750_0127750.wav,klemenflerin-drone-fly-397287_0010000_0247920,train
output_v4/background_pool/siren_fold5_156869_6.wav,siren_siren,augmented,output_v4/train/drone/aug_klemenflerin-drone-fly-397287_0010000_0247920_seg_034_0123750_0127750_00_siren_fold5_156869_6.wav,-2.994,output_v4/clean_drone_segments/klemenflerin-drone-fly-397287_0010000_0247920_seg_034_0123750_0127750.wav,klemenflerin-drone-fly-397287_0010000_0247920,train
output_v4/background_pool/jackhammer_fold9_188823_4.wav,jackhammer_jackhammer,augmented,output_v4/train/drone/aug_klemenflerin-drone-fly-397287_0010000_0247920_seg_034_0123750_0127750_01_jackhammer_fold9_188823_4.wav,8.691,output_v4/clean_drone_segments/klemenflerin-drone-fly-397287_0010000_0247920_seg_034_0123750_0127750.wav,klemenflerin-drone-fly-397287_0010000_0247920,train
output_v4/background_pool/engine_idling_fold9_119449_5.wav,engine_idling_engine,augmented,output_v4/train/drone/aug_klemenflerin-drone-fly-397287_0010000_0247920_seg_034_0123750_0127750_02_engine_idling_fold9_119449_5.wav,-3.178,output_v4/clean_drone_segments/klemenflerin-drone-fly-397287_0010000_0247920_seg_034_0123750_0127750.wav,klemenflerin-drone-fly-397287_0010000_0247920,train
output_v4/background_pool/siren_fold9_157866_20.wav,siren_siren,augmented,output_v4/train/drone/aug_klemenflerin-drone-fly-397287_0010000_0247920_seg_034_0123750_0127750_03_siren_fold9_157866_20.wav,2.417,output_v4/clean_drone_segments/klemenflerin-drone-fly-397287_0010000_0247920_seg_034_0123750_0127750.wav,klemenflerin-drone-fly-397287_0010000_0247920,train
,,clean,output_v4/train/drone/clean_klemenflerin-drone-fly-397287_0010000_0247920_seg_035_0127500_0131500.wav,,output_v4/clean_drone_segments/klemenflerin-drone-fly-397287_0010000_0247920_seg_035_0127500_0131500.wav,klemenflerin-drone-fly-397287_0010000_0247920,train
